ID,INSERTED_AT,UPDATED_AT,TRANSACTION_ID,NEW_STATE,TRANSITIONED_AT,_FIVETRAN_DELETED,_FIVETRAN_SYNCED
6150294d-4ed1-4a4c-89d1-9aaf391aafb5,2024-08-12 23:51:19.876 Z,2024-08-12 23:51:19.876 Z,68df7cdf-1c97-4c88-9f0d-68239bf37cf8,cancelled,2024-08-12 23:51:19.876 Z,false,2024-10-09 20:40:50.241 Z
767ed311-6214-4c44-9e47-3c48c0a7129c,2024-08-05 12:56:39.623 Z,2024-08-05 12:56:39.623 Z,05f5f007-033c-4da6-80bf-b4c35761d8bd,bid_accepted,2024-08-05 12:56:39.623 Z,false,2024-10-09 20:40:50.256 Z
e3217f6d-26e6-48af-bb2c-3c67cd05c549,2024-07-29 04:30:13.346 Z,2024-07-29 04:30:13.346 Z,39b94209-1b65-4c31-8581-495dfe9b48a7,bid_accepted,2024-07-29 04:30:13.346 Z,false,2024-10-09 20:40:50.253 Z
c18b4cb1-fdfa-4617-8a6b-bfdbadf49e15,2024-08-23 21:25:54.910 Z,2024-08-23 21:25:54.910 Z,ea0cb235-a66a-4b83-8125-9cd80cbd9c23,closed_paid,2024-08-23 21:22:09.412 Z,false,2024-10-09 20:40:50.249 Z
e0558f27-6065-495f-848c-aadcf84fa0fb,2024-10-07 17:42:15.744 Z,2024-10-07 17:42:15.744 Z,eb481a07-5a4b-4898-a201-e4b5fa4ca1c6,cancelled,2024-10-07 17:42:15.743 Z,false,2024-10-09 20:40:50.259 Z
0256e433-a862-470b-a346-9261d233aea9,2024-08-23 23:08:55.700 Z,2024-08-23 23:08:55.700 Z,6098a39a-c529-4f43-9170-091ef03a88b7,bid_accepted,2024-08-23 23:08:55.700 Z,false,2024-10-09 20:40:50.242 Z
03c0fe0a-6040-4853-9781-efc43711f7c6,2024-08-09 18:37:05.319 Z,2024-08-09 18:37:05.319 Z,13825cd7-d233-4c88-89f3-dc1a7f595603,pending_approval,2024-08-09 18:37:05.319 Z,false,2024-10-09 20:40:50.258 Z
94483f82-9ad2-42cf-8052-dec1b5fade14,2024-07-30 15:44:39.075 Z,2024-07-30 15:44:39.075 Z,847d127a-b2cb-45d1-a65a-e50ae6dd4446,cancelled,2024-07-30 15:44:39.075 Z,false,2024-10-09 20:40:50.253 Z
1c607548-bee5-4e21-a683-8e707e6ad48d,2024-08-23 20:58:17.751 Z,2024-08-23 20:58:17.751 Z,88a65673-5531-4273-9fd0-0ab099dada4e,closed_paid,2024-08-22 20:55:09.000 Z,false,2024-10-09 20:40:50.249 Z
771dd485-0784-4c9a-958e-3c0c857b3f9d,2024-09-26 00:39:24.114 Z,2024-09-26 00:39:24.114 Z,58dbe852-6a79-4694-a5fe-f727f3dcb55c,expired,2024-09-26 00:39:24.114 Z,false,2024-10-09 20:40:50.258 Z
0e254c34-aef3-4ff4-a527-07b79093a623,2024-09-26 00:39:27.012 Z,2024-09-26 00:39:27.012 Z,4f7aaf0b-e25c-46c6-96ff-f3b2c7395ea5,expired,2024-09-26 00:39:27.012 Z,false,2024-10-09 20:40:50.259 Z
bcdc5086-ae33-4f9f-8c6d-cc6eb2d7103e,2024-07-25 21:51:57.789 Z,2024-07-25 21:51:57.789 Z,6d364643-2a56-443d-a13e-78f546f9d549,pending_approval,2024-07-25 21:51:57.789 Z,false,2024-10-09 20:40:50.252 Z
672ad7a0-85f2-47b1-b1f1-afcfdea5bd0d,2024-08-23 22:44:01.744 Z,2024-08-23 22:44:01.744 Z,7eb4e5ff-1c75-466d-9f09-4197a10cc9b7,pending_approval,2024-08-23 22:44:01.744 Z,false,2024-10-09 20:40:50.243 Z
4ae3f6a6-0bda-41f3-952c-aa8fd0500828,2024-10-02 15:33:44.969 Z,2024-10-02 15:33:44.969 Z,480eb68f-5e5e-454f-b711-1724164335fc,cancelled,2024-10-02 15:33:44.969 Z,false,2024-10-09 20:40:50.259 Z
4c0bedea-d0e0-4956-a82c-4c0bb97884c4,2024-07-25 14:59:45.251 Z,2024-07-25 14:59:45.251 Z,75e8ba0e-764d-4992-a5d4-7fec57eab8e4,closed_paid,2024-07-15 14:59:28.000 Z,false,2024-10-09 20:40:50.252 Z
49479895-79c9-4a44-a3e2-f5d0e77381fc,2024-09-26 00:39:02.966 Z,2024-09-26 00:39:02.966 Z,0d8ba877-3c7d-4798-ac0e-08447958596b,expired,2024-09-26 00:39:02.966 Z,false,2024-10-09 20:40:50.258 Z
312b1343-bbff-472d-9368-84774c175139,2024-08-06 18:19:14.442 Z,2024-08-06 18:19:14.442 Z,2e58638c-6121-46e7-9bf9-9626ff844307,bid_accepted,2024-08-06 18:19:14.442 Z,false,2024-10-09 20:40:50.256 Z
871e9ad6-3519-49a9-9ae1-b74642919a08,2024-08-10 08:14:28.459 Z,2024-08-10 08:14:28.459 Z,e211d500-6b4f-43c7-a7d5-7540e892469f,cancelled,2024-08-10 08:14:28.459 Z,false,2024-10-09 20:40:50.258 Z
1b87f3fa-028a-4bf3-943c-5e38d9dab844,2024-08-07 17:16:24.972 Z,2024-08-07 17:16:24.972 Z,4780fe99-03fb-485c-97a1-eeaaccc6051d,cancelled,2024-08-07 17:16:24.972 Z,false,2024-10-09 20:40:50.257 Z
e5ff4e1e-2baa-4c4b-9cc3-55662e794da3,2024-10-02 00:29:53.718 Z,2024-10-02 00:29:53.718 Z,1f2bb0bc-906f-4a3b-a2d7-8f5eab7fb92d,bid_accepted,2024-10-02 00:29:53.718 Z,false,2024-10-09 20:40:50.259 Z
1c2c09f4-da63-400f-a1ce-0113a0d3efd3,2024-07-18 01:48:40.461 Z,2024-07-18 01:48:40.461 Z,e28f3c15-39df-41f2-9a16-92de4a4adc03,bid_accepted,2024-07-18 01:48:40.461 Z,false,2024-10-09 20:40:50.247 Z
99261085-cd26-4d46-a5f1-f57fa165d931,2024-08-27 19:34:11.746 Z,2024-08-27 19:34:11.746 Z,29ffb432-5ed0-4566-a56b-d1ee0c65ec56,closed_paid,2024-08-26 19:34:08.000 Z,false,2024-10-09 20:40:50.249 Z
eb382ef3-2156-4dc1-9821-1c8f29d5eff8,2024-08-12 19:58:56.127 Z,2024-08-12 19:58:56.127 Z,7b349a03-ef6b-4f44-b3e3-889dfca37ce9,cancelled,2024-08-12 19:58:56.126 Z,false,2024-10-09 20:40:50.227 Z
94a9e93b-7286-4128-8da7-e399ce68340d,2024-07-25 21:22:31.156 Z,2024-07-25 21:22:31.156 Z,e268fef5-ab28-4292-8a72-e9345a3e5908,pending_approval,2024-07-25 21:22:31.156 Z,false,2024-10-09 20:40:50.252 Z
adb2d462-611b-405f-9c90-22a7ad8d4710,2024-08-08 03:30:14.272 Z,2024-08-08 03:30:14.272 Z,48f8d246-2427-45f7-877d-8d53311d4ec8,bid_accepted,2024-08-08 03:30:14.272 Z,false,2024-10-09 20:40:50.257 Z
d543968c-61ee-41e0-a442-6c13ecd14451,2024-07-22 22:36:54.249 Z,2024-07-22 22:36:54.249 Z,7283393a-7d95-467e-8350-99bede7c58ca,cancelled,2024-07-22 22:36:54.249 Z,false,2024-10-09 20:40:50.251 Z
1daa4322-126c-462e-b76a-2a9925b10001,2024-08-22 16:54:45.022 Z,2024-08-22 16:54:45.022 Z,b2b113c1-d6f4-4daa-94a1-bd314fbbf212,closed_paid,2024-08-08 16:51:00.000 Z,false,2024-10-09 20:40:50.241 Z
14014821-25f0-461f-a7e9-f18d9a148b8b,2024-09-30 19:33:01.013 Z,2024-09-30 19:33:01.013 Z,5fe0f28b-28a7-4f15-bdf2-aa0ba68b7be9,expired,2024-09-30 19:33:01.013 Z,false,2024-10-09 20:40:50.259 Z
3410ed73-20cf-4757-a82b-b1e89cdc7d6f,2024-08-21 20:19:59.158 Z,2024-08-21 20:19:59.158 Z,a913d5d8-1031-4cc5-986e-bed43987627c,bid_accepted,2024-08-21 20:19:59.158 Z,false,2024-10-09 20:40:50.249 Z
4e52ef53-3bc3-4b10-ab2d-4feb96c72553,2024-07-29 18:00:20.090 Z,2024-07-29 18:00:20.090 Z,9dbac8ad-4707-4d74-9c80-f4b8477169cd,bid_accepted,2024-07-29 18:00:20.090 Z,false,2024-10-09 20:40:50.253 Z
6c4a873b-1029-4c03-9203-29ca33c1f696,2024-07-23 22:43:45.919 Z,2024-07-23 22:43:45.919 Z,340a8798-494b-435e-8a05-d8197bf4a57c,bid_accepted,2024-07-23 22:43:45.919 Z,false,2024-10-09 20:40:50.251 Z
709dbb09-6a8c-4b5c-8409-5529ba7da1ec,2024-07-31 16:10:27.492 Z,2024-07-31 16:10:27.492 Z,b7a85bf3-4660-4867-a42d-e9fa6dd26bb7,pending_approval,2024-07-31 16:09:03.670 Z,false,2024-10-09 20:40:50.254 Z
ca9fff25-9313-4a20-9b3c-e15f5a1be723,2024-07-26 00:21:51.073 Z,2024-07-26 00:21:51.073 Z,769adb6a-8ba9-47e6-8dbc-faf64969bc81,bid_accepted,2024-07-26 00:21:51.073 Z,false,2024-10-09 20:40:50.252 Z
8ccaceb2-b3f1-4a03-835c-1ad341df2756,2024-09-26 00:39:30.610 Z,2024-09-26 00:39:30.610 Z,27f65467-fae9-4127-9de1-e58a311b94d3,expired,2024-09-26 00:39:30.610 Z,false,2024-10-09 20:40:50.259 Z
2b5be369-f298-4ea1-88b8-96787686b478,2024-08-20 01:04:05.497 Z,2024-08-20 01:04:05.497 Z,9b25bc8e-f958-4559-90ec-a28b1f9a6d19,bid_accepted,2024-08-20 01:04:05.497 Z,false,2024-10-09 20:40:50.240 Z
07b836cd-5fed-4320-9706-99464c02f20b,2024-09-26 00:39:26.683 Z,2024-09-26 00:39:26.683 Z,e5969ade-516b-41d1-b4e7-ee78f625a8ac,expired,2024-09-26 00:39:26.683 Z,false,2024-10-09 20:40:50.259 Z
971d4afd-6b19-4a61-8d00-c7290d8996e4,2024-07-30 21:44:59.111 Z,2024-07-30 21:44:59.111 Z,3dca74d0-9141-4cf7-9714-ab0b412cb361,cancelled,2024-07-30 21:44:59.111 Z,false,2024-10-09 20:40:50.254 Z
793285d8-47aa-429b-b34d-933a8d5d084f,2024-09-26 20:31:25.699 Z,2024-09-26 20:31:25.699 Z,480eb68f-5e5e-454f-b711-1724164335fc,bid_accepted,2024-09-26 20:31:25.699 Z,false,2024-10-09 20:40:50.259 Z
89b2d006-eb4d-41ea-8c8c-27a15e132808,2024-07-25 21:49:38.047 Z,2024-07-25 21:49:38.047 Z,37ef715b-1628-4687-b8e1-c1a390b8d244,pending_approval,2024-07-25 21:49:38.047 Z,false,2024-10-09 20:40:50.252 Z
21d5f6b1-176d-433c-927a-a4687e59a238,2024-07-19 19:12:06.115 Z,2024-07-19 19:12:06.115 Z,acba7f15-4bd1-4326-8cfd-e18d5134f752,bid_accepted,2024-07-19 19:12:06.115 Z,false,2024-10-09 20:40:50.248 Z
ac9e5c0d-db48-453a-90e9-7628a40b9cad,2024-08-13 20:26:12.033 Z,2024-08-13 20:26:12.033 Z,d287c068-88c0-4825-ba0e-ece315af80b3,cancelled,2024-08-13 20:26:12.033 Z,false,2024-10-09 20:40:50.258 Z
42a54174-8123-4f49-90e3-e1b9a2e0f2c0,2024-08-09 01:07:34.039 Z,2024-08-09 01:07:34.039 Z,a2dde724-fab4-4f34-97ca-6a7cdbb5e103,pending_approval,2024-08-09 01:07:22.008 Z,false,2024-10-09 20:40:50.258 Z
f13c470a-01e5-4a61-9b45-39be023105f5,2024-07-15 18:10:40.550 Z,2024-07-15 18:10:40.550 Z,49095f21-06bc-4dc5-b942-ad3ad77bea66,bid_accepted,2024-07-15 18:10:40.550 Z,false,2024-10-09 20:40:50.245 Z
1f027e26-51ad-48df-9e3b-5ab17c40c722,2024-07-19 20:54:13.645 Z,2024-07-19 20:54:13.645 Z,93d07812-e9ce-472a-80b4-b28f3eace633,bid_accepted,2024-07-19 20:54:13.645 Z,false,2024-10-09 20:40:50.248 Z
e3cd2910-2645-4813-9959-3b3d6fdab823,2024-07-24 19:48:26.327 Z,2024-07-24 19:48:26.327 Z,4b03f25d-4f47-48dd-bf72-b17628f6cc6d,bid_accepted,2024-07-24 19:48:26.327 Z,false,2024-10-09 20:40:50.252 Z
6aaf34f8-a31b-43bc-9b8d-3213c415a5f5,2024-09-26 15:34:19.196 Z,2024-09-26 15:34:19.196 Z,21e37a9b-2799-4aad-b4f1-f37646a70cd7,bid_accepted,2024-09-26 15:34:19.196 Z,false,2024-10-09 20:40:50.259 Z
94d2cd6d-fe67-430e-95dd-a30bdcd50214,2024-09-26 00:39:29.945 Z,2024-09-26 00:39:29.945 Z,c31937e5-8752-4b68-ae06-9b3c5921cbc8,expired,2024-09-26 00:39:29.945 Z,false,2024-10-09 20:40:50.259 Z
565b6f8d-8837-48b9-8ad3-fa3ac905184c,2024-08-24 15:34:42.005 Z,2024-08-24 15:34:42.005 Z,58dbe852-6a79-4694-a5fe-f727f3dcb55c,bid_accepted,2024-08-24 15:34:42.005 Z,false,2024-10-09 20:40:50.246 Z
9fc20102-ccbe-4bd6-8d2d-fc06a901a826,2024-07-17 23:22:40.711 Z,2024-07-17 23:22:40.711 Z,13fc4fec-9981-4201-87ff-1c678946a79b,pending_approval,2024-07-17 23:22:40.711 Z,false,2024-10-09 20:40:50.247 Z
4825f67b-8062-44ac-a461-d781a8a83005,2024-08-07 18:40:39.861 Z,2024-08-07 18:40:39.861 Z,eb6028f2-125e-460c-8b8e-490e0a0f5149,bid_accepted,2024-08-07 18:40:39.861 Z,false,2024-10-09 20:40:50.257 Z
6bedffe9-6cb9-4904-8780-094d6309a01f,2024-07-31 16:08:58.690 Z,2024-07-31 16:08:58.690 Z,fcce58c3-41de-4c51-9962-fe7b8ce33826,pending_approval,2024-07-31 16:08:46.434 Z,false,2024-10-09 20:40:50.254 Z
e35aead0-8b82-4f6e-a57a-6d02a19c5443,2024-10-04 22:35:00.012 Z,2024-10-04 22:35:00.012 Z,42f578c7-ec43-46a0-b135-20ed93cd99c6,bid_accepted,2024-10-04 22:35:00.012 Z,false,2024-10-09 20:40:50.259 Z
d6b6a7f6-7838-403a-8652-f646eb582ce5,2024-08-16 21:32:51.413 Z,2024-08-16 21:32:51.413 Z,7d4c2fcd-0b9f-498a-a886-42f5529ab5e4,pending_approval,2024-08-14 23:57:36.000 Z,false,2024-10-09 20:40:50.249 Z
d966a02f-7abd-439e-91ac-387229ca65ff,2024-08-14 15:18:02.317 Z,2024-08-14 15:18:02.317 Z,a7c635b2-80bd-4466-973f-41d40eab86a5,bid_accepted,2024-08-14 15:18:02.317 Z,false,2024-10-09 20:40:50.249 Z
164478ab-8f32-4eb6-b9e7-5d624760f610,2024-07-23 21:52:53.208 Z,2024-07-23 21:52:53.208 Z,eb1d3232-6a6b-4ef7-8e29-0c90e43ee39f,cancelled,2024-07-23 21:52:53.208 Z,false,2024-10-09 20:40:50.251 Z
75fae577-5b99-4e8b-9ef0-6f00bf39c4d0,2024-07-30 08:19:04.061 Z,2024-07-30 08:19:04.061 Z,39b94209-1b65-4c31-8581-495dfe9b48a7,pending_approval,2024-07-30 08:19:04.060 Z,false,2024-10-09 20:40:50.253 Z
96bbe617-1dbb-4dc3-93f0-f0c0d4e8a90e,2024-08-12 22:15:47.543 Z,2024-08-12 22:15:47.543 Z,9397e79f-53bd-4200-8bbb-bb266771a234,bid_accepted,2024-08-12 22:15:47.543 Z,false,2024-10-09 20:40:50.240 Z
f349fa6c-12b8-40b8-8cfc-209c38b4b756,2024-08-26 19:36:04.357 Z,2024-08-26 19:36:04.357 Z,4b4e2019-d86f-4848-aa69-337ddc69c985,pending_approval,2024-08-26 19:36:04.357 Z,false,2024-10-09 20:40:50.255 Z
6d9d7b63-3189-4b57-bc1e-e416e79d7366,2024-09-30 21:51:03.681 Z,2024-09-30 21:51:03.681 Z,92c0565c-8a8c-48a4-88fb-1ebaf0cd200b,bid_accepted,2024-09-30 21:51:03.681 Z,false,2024-10-09 20:40:50.259 Z
95626d25-eb74-4ea4-afcb-8f760fafbcc0,2024-07-29 18:43:19.647 Z,2024-07-29 18:43:19.647 Z,a5cc3ef7-1c5b-4688-9362-a86cb58de762,cancelled,2024-07-29 18:43:19.645 Z,false,2024-10-09 20:40:50.253 Z
5f348714-128a-4e35-ace4-98d8b1c9924e,2024-09-30 21:51:49.809 Z,2024-09-30 21:51:49.809 Z,92c0565c-8a8c-48a4-88fb-1ebaf0cd200b,pending_approval,2024-09-30 21:51:47.402 Z,false,2024-10-09 20:40:50.259 Z
22fd8609-bb4c-4958-8ce6-bde2633896a1,2024-08-06 02:33:31.004 Z,2024-08-06 02:33:31.004 Z,a263721c-5504-4a05-818b-9141ed960af2,pending_approval,2024-08-06 02:33:31.004 Z,false,2024-10-09 20:40:50.256 Z
972c0e09-b75a-4c3d-bdbd-2e535096a9ec,2024-07-26 00:24:30.445 Z,2024-07-26 00:24:30.445 Z,18092c1a-92bc-4d95-b7b9-8cb894283563,pending_approval,2024-07-26 00:24:26.574 Z,false,2024-10-09 20:40:50.252 Z
e566710c-1291-4562-872c-b5faec3e68b2,2024-08-23 17:26:57.346 Z,2024-08-23 17:26:57.346 Z,f430e132-b0a5-412e-b25a-2c08fbbc6a24,pending_approval,2024-08-23 17:26:57.346 Z,false,2024-10-09 20:40:50.243 Z
c31be373-e493-43ec-8ae4-6d1c5420df57,2024-08-27 19:58:16.354 Z,2024-08-27 19:58:16.354 Z,df2859ac-8093-4411-8b88-6b6d3b3ce019,closed_paid,2024-08-26 19:58:12.000 Z,false,2024-10-09 20:40:50.258 Z
92cc9447-d062-4096-99e8-6c8cc1515bde,2024-08-15 00:40:29.639 Z,2024-08-15 00:40:29.639 Z,c3c24ea5-d7b6-41cb-96f0-19fbe77ccddd,cancelled,2024-08-15 00:40:29.639 Z,false,2024-10-09 20:40:50.249 Z
6d333f9b-edd2-498f-8c45-04da886df76b,2024-07-19 15:20:10.683 Z,2024-07-19 15:20:10.683 Z,6ad1cc34-fb3c-4b7f-ac6f-2d69990065aa,bid_accepted,2024-07-19 15:20:10.683 Z,false,2024-10-09 20:40:50.248 Z
e55257b2-cd6c-40e0-8e32-f2dcd1ea21ff,2024-08-21 01:18:11.940 Z,2024-08-21 01:18:11.940 Z,6c721279-d4c7-4323-bfa3-c556b45244d2,bid_accepted,2024-08-21 01:18:11.940 Z,false,2024-10-09 20:40:50.255 Z
950a1236-8d34-4dac-b317-19effd810ba2,2024-08-27 18:25:38.194 Z,2024-08-27 18:25:38.194 Z,29e1c8c4-efd6-429f-aadd-d386e52bc358,bid_accepted,2024-08-27 18:25:38.194 Z,false,2024-10-09 20:40:50.249 Z
98d884af-6c22-4f16-b373-2017e2cfec34,2024-07-29 18:16:12.402 Z,2024-07-29 18:16:12.402 Z,17c258b6-2da2-4971-a421-5c9ecb490e50,bid_accepted,2024-07-29 18:16:12.402 Z,false,2024-10-09 20:40:50.253 Z
3d1ece9a-a914-430f-bfe7-2fdc3685579a,2024-08-23 15:03:20.389 Z,2024-08-23 15:03:20.389 Z,4619aa96-cac5-4652-b83b-6d98e07fa011,cancelled,2024-08-23 15:03:20.389 Z,false,2024-10-09 20:40:50.240 Z
8e9ac42a-fb31-43e8-82ab-6110543d69fa,2024-07-19 20:12:05.194 Z,2024-07-19 20:12:05.194 Z,a5f355cf-bbaa-4664-be7d-69c7bc0e4b0a,bid_accepted,2024-07-19 20:12:05.194 Z,false,2024-10-09 20:40:50.248 Z
ced84023-1db4-47d4-91b1-31e654d8d16f,2024-07-24 19:02:09.278 Z,2024-07-24 19:02:09.278 Z,a9d11ff8-9c77-4b91-b8ed-f7635c4e1385,bid_accepted,2024-07-24 19:02:09.278 Z,false,2024-10-09 20:40:50.251 Z
1909629e-bb60-4031-af31-f1442ca518f2,2024-08-27 16:09:45.652 Z,2024-08-27 16:09:45.652 Z,27f65467-fae9-4127-9de1-e58a311b94d3,bid_accepted,2024-08-27 16:09:45.652 Z,false,2024-10-09 20:40:50.246 Z
8265535d-11f7-4445-b83c-3e4de44e0702,2024-07-22 17:13:14.640 Z,2024-07-22 17:13:14.640 Z,5a5e064d-2b3e-47df-a69c-423b4060acfc,bid_accepted,2024-07-22 17:13:14.639 Z,false,2024-10-09 20:40:50.250 Z
f3e996f0-3bac-4b42-907b-28a5c283b736,2024-08-23 20:44:46.844 Z,2024-08-23 20:44:46.844 Z,81c27c51-f80a-4d56-9070-705003655795,closed_paid,2024-08-08 20:38:21.000 Z,false,2024-10-09 20:40:50.249 Z
ad482347-7719-459a-a701-46a492780250,2024-08-11 16:59:08.112 Z,2024-08-11 16:59:08.112 Z,7b349a03-ef6b-4f44-b3e3-889dfca37ce9,bid_accepted,2024-08-11 16:59:08.112 Z,false,2024-10-09 20:40:50.258 Z
d3f5855b-be58-46c5-9972-3e6b9e81e317,2024-08-22 17:16:08.359 Z,2024-08-22 17:16:08.359 Z,56b57316-a4aa-46d8-9509-25dc84a159e0,closed_paid,2024-08-13 17:13:59.000 Z,false,2024-10-09 20:40:50.246 Z
29f6ebe6-55ad-42c8-a8bd-ad1059a92425,2024-08-02 17:46:51.788 Z,2024-08-02 17:46:51.788 Z,7a00946b-3254-414a-9e41-dca4840f1c19,cancelled,2024-08-02 17:46:51.788 Z,false,2024-10-09 20:40:50.256 Z
0eb4c4aa-42f1-4cc8-96a8-f0fc174f339f,2024-08-06 21:11:19.184 Z,2024-08-06 21:11:19.184 Z,5c9a65b8-90aa-4538-a2ba-9e3385c390d4,bid_accepted,2024-08-06 21:11:19.184 Z,false,2024-10-09 20:40:50.256 Z
926a42d6-8737-492b-9f32-58d15e5e562e,2024-07-15 23:35:57.913 Z,2024-07-15 23:35:57.913 Z,6b5b61f6-4331-4809-9e54-63d32dc0a2c3,pending_approval,2024-07-15 23:35:57.913 Z,false,2024-10-09 20:40:50.246 Z
f9261238-1973-4e27-b29a-d1df0b8e56f0,2024-09-26 00:39:35.177 Z,2024-09-26 00:39:35.177 Z,e730eaa2-7bc0-466f-8532-2c4696c37b2f,expired,2024-09-26 00:39:35.177 Z,false,2024-10-09 20:40:50.259 Z
38d57d89-ff54-4308-911f-ca6c7bec7cb5,2024-07-23 16:23:27.399 Z,2024-07-23 16:23:27.399 Z,b6c218a7-cfd0-4018-8649-e4996410db73,bid_accepted,2024-07-23 16:23:27.399 Z,false,2024-10-09 20:40:50.251 Z
1e1ac760-2994-484c-80e2-7e3805bbeed9,2024-08-23 23:35:28.560 Z,2024-08-23 23:35:28.560 Z,6098a39a-c529-4f43-9170-091ef03a88b7,pending_approval,2024-08-23 23:35:28.560 Z,false,2024-10-09 20:40:50.245 Z
de18517c-d23a-4eb4-ad52-17b1aa37dd08,2024-09-26 00:39:26.566 Z,2024-09-26 00:39:26.566 Z,a34dd7de-00fc-44da-b52a-2c91c4417889,expired,2024-09-26 00:39:26.566 Z,false,2024-10-09 20:40:50.259 Z
c02a07f0-f98e-4e32-9fcb-29cf913c05e2,2024-07-15 22:56:20.212 Z,2024-07-15 22:56:20.212 Z,6b5b61f6-4331-4809-9e54-63d32dc0a2c3,bid_accepted,2024-07-15 22:56:20.212 Z,false,2024-10-09 20:40:50.246 Z
1a044977-8780-4cd1-9e00-4e8e0b001e01,2024-07-31 17:06:16.564 Z,2024-07-31 17:06:16.564 Z,d65fe873-0691-481d-931d-5e94cea40877,bid_accepted,2024-07-31 17:06:16.564 Z,false,2024-10-09 20:40:50.254 Z
6f26ca90-f487-4daa-955d-484373307628,2024-07-23 01:09:37.478 Z,2024-07-23 01:09:37.478 Z,406768b8-9e6b-4da0-ab12-1b733f3c47ad,bid_accepted,2024-07-23 01:09:37.478 Z,false,2024-10-09 20:40:50.251 Z
e7e31a0d-499e-4492-a4e5-6cf13a0a8941,2024-09-26 00:39:32.512 Z,2024-09-26 00:39:32.512 Z,f747a28d-842d-4bbd-85f4-7bb5d658f8cb,expired,2024-09-26 00:39:32.511 Z,false,2024-10-09 20:40:50.259 Z
46eb18c0-641d-442c-ae3d-84088a602582,2024-08-01 20:26:44.669 Z,2024-08-01 20:26:44.669 Z,340a8798-494b-435e-8a05-d8197bf4a57c,closed_paid,2024-07-30 20:26:39.000 Z,false,2024-10-09 20:40:50.256 Z
35bc0581-499e-41f1-b7bc-3b74c263d80f,2024-08-21 20:26:22.896 Z,2024-08-21 20:26:22.896 Z,0a6a9879-6c29-4728-8acf-3aa1bfdf2c10,cancelled,2024-08-21 20:26:22.896 Z,false,2024-10-09 20:40:50.249 Z
f61fe0dd-359f-432f-af56-a3d20e66b927,2024-08-21 01:35:19.926 Z,2024-08-21 01:35:19.926 Z,18a06c5d-6c8c-4f8c-b795-99dd237991dc,cancelled,2024-08-21 01:35:19.926 Z,false,2024-10-09 20:40:50.255 Z
efb3a74f-0053-42de-9fb1-4da86791a17c,2024-08-14 17:01:38.682 Z,2024-08-14 17:01:38.682 Z,1c3538ed-fee1-43ef-aa35-98ca2611e341,pending_approval,2024-08-14 17:01:29.780 Z,false,2024-10-09 20:40:50.255 Z
fae5728f-b3f7-4055-84ba-cd74249d8619,2024-08-26 15:50:01.856 Z,2024-08-26 15:50:01.856 Z,4f7aaf0b-e25c-46c6-96ff-f3b2c7395ea5,bid_accepted,2024-08-26 15:50:01.856 Z,false,2024-10-09 20:40:50.252 Z
3371d487-45f0-4138-97d9-cc2f2ad536f9,2024-08-22 17:28:13.653 Z,2024-08-22 17:28:13.653 Z,7a2e82dd-11b0-4df0-9bda-18a0bce836f6,closed_paid,2024-08-13 17:28:07.000 Z,false,2024-10-09 20:40:50.258 Z
6c27e0a8-b0ab-4d3c-a612-ed518102b2ff,2024-08-13 15:21:12.892 Z,2024-08-13 15:21:12.892 Z,ebbcba9f-ede9-46e7-8583-498bf64f2ad4,bid_accepted,2024-08-13 15:21:12.892 Z,false,2024-10-09 20:40:50.245 Z
47124ddf-d8b9-4611-a800-9e7810839d49,2024-07-30 19:12:55.191 Z,2024-07-30 19:12:55.191 Z,67af42e5-fe1c-4378-bdcf-c776229de720,bid_accepted,2024-07-30 19:12:55.191 Z,false,2024-10-09 20:40:50.253 Z
9adab5e6-a54c-4a6f-bbba-4d0b1e920123,2024-08-22 08:16:53.272 Z,2024-08-22 08:16:53.272 Z,36cded23-07e4-4ec9-b984-9db0a68688eb,pending_approval,2024-08-22 08:16:53.272 Z,false,2024-10-09 20:40:50.241 Z
2723e6df-fec1-44a8-8a80-8634681dab5c,2024-08-09 15:16:13.305 Z,2024-08-09 15:16:13.305 Z,91a1dd20-360e-4328-b01b-46b25e78bc5f,cancelled,2024-08-09 15:16:13.305 Z,false,2024-10-09 20:40:50.258 Z
d368deaa-8b4f-475b-aca0-570d848a07f9,2024-07-14 21:08:41.592 Z,2024-07-14 21:08:41.592 Z,ffc03686-f434-4df4-8ed6-872bce0df7bf,bid_accepted,2024-07-14 21:08:41.592 Z,false,2024-10-09 20:40:50.245 Z
8c2d28d9-7ec8-4922-8a21-9868dc0e7672,2024-07-19 16:46:22.895 Z,2024-07-19 16:46:22.895 Z,47fc2191-7ac5-497a-ad69-d058653e1531,pending_approval,2024-07-19 16:46:22.895 Z,false,2024-10-09 20:40:50.248 Z
7bb76aef-92a3-428c-a33d-4bc7acfa1797,2024-08-08 15:13:46.234 Z,2024-08-08 15:13:46.234 Z,069d281e-65fe-4422-b4b0-61f93666be5a,bid_accepted,2024-08-08 15:13:46.234 Z,false,2024-10-09 20:40:50.257 Z
cd9a2ff2-ff8f-42a0-acbe-9172e5ec9478,2024-07-30 01:18:58.875 Z,2024-07-30 01:18:58.875 Z,6ed39e05-97b6-4ebd-aafc-261ec51fe2b7,cancelled,2024-07-30 01:18:58.875 Z,false,2024-10-09 20:40:50.253 Z
