ID,BID_ID,STATE,TRANSFER_METHOD,INSERTED_AT,COMPANY_ID,NUM_SHARES,PRICE_PER_SHARE,GROSS_PROCEEDS,_FIVETRAN_DELETED,_FIVETRAN_SYNCED
0bf8f76f-ff37-4adc-9e1a-f2020585a339,a6a10f77-ecf1-4961-9996-c695656e8123,pending_approval,direct,2024-08-26 21:21:22.761 Z,69c2a9c3-2ae4-48e9-9182-3c8c159c82cf,3006,155,465930,false,2024-10-09 20:40:47.581 Z
1db49ed1-38e7-4d1c-8485-a54a1bde97bf,073cc83d-892b-4c74-ac53-8ae4f111e4cd,pending_approval,direct,2024-08-15 23:33:37.175 Z,cc185245-7844-4897-be86-c0751be465e5,3326,168,558768,false,2024-10-09 20:40:47.582 Z
f7bac6fa-48fd-4381-a6a9-8629955a5778,93ca044d-f407-4faf-8d6c-85bf0da0d430,pending_approval,direct,2024-08-05 06:11:47.603 Z,dce1272e-40e4-4078-9875-ff1c1f9a5d5d,5164,246,1270344,false,2024-10-09 20:40:47.581 Z
db440eae-cf92-4d51-b2ae-3f3506438ebf,894cabce-0d38-4d2d-810a-2acb3567df70,expired,direct,2024-07-24 14:43:27.820 Z,06cf0286-18fd-494c-8370-a887b147eb01,9900,446,4415400,false,2024-10-09 20:40:47.586 Z
c04b75e3-9b27-470c-aa9f-d44a53dc8a88,10527050-8719-4215-a1ba-41dcebd30581,expired,direct,2024-08-23 17:42:32.070 Z,0140e423-eb1f-42ef-a5fc-e061ae7cb877,8546,389,3324394,false,2024-10-09 20:40:47.585 Z
5a5e064d-2b3e-47df-a69c-423b4060acfc,a86e29ab-2426-4b3e-be96-707dbcd0cfac,cancelled,direct,2024-07-22 11:23:32.632 Z,06acf8a4-0a0c-47f2-9213-1298b966c0af,6935,321,2226135,false,2024-10-09 20:40:47.583 Z
1f90d23b-ffb2-4acc-b447-9bb1e1c58303,ece42128-7104-4d7a-8a3f-d6936ae44e56,bid_accepted,forward_contract,2024-08-23 17:19:39.660 Z,6c28e98b-0050-43da-8677-420e3cc1a887,4572,221,1010412,false,2024-10-09 20:40:47.518 Z
e07266fa-27fb-4fb9-92ad-8f5b96ec5770,f41fe4dc-e1c6-4198-985d-ce8287b07dc3,pending_approval,direct,2024-07-22 20:02:02.011 Z,ebcd80e3-607e-4d82-8233-3cadf7d105bc,2315,125,289375,false,2024-10-09 20:40:47.584 Z
0a4c88b8-9fa4-4c51-8b3b-069dae822e23,860cc1ef-3523-4ead-97ab-82530a5976bd,pending_approval,direct,2024-08-16 22:30:37.713 Z,8be061c0-18fc-41b2-b97f-6d1581e9ca93,4221,206,869526,false,2024-10-09 20:40:47.583 Z
a5cc3ef7-1c5b-4688-9362-a86cb58de762,dce5ccc7-3ec6-4f69-a920-0ad5d26a8e04,cancelled,direct,2024-07-16 13:40:12.380 Z,55d90753-4f0f-4388-9075-74f54b6f91de,5023,240,1205520,false,2024-10-09 20:40:47.516 Z
d1da75a1-7f62-4930-8387-9d00f819e7c6,c8e92f39-22cd-4ced-8f9d-82c2ddb0ed7e,pending_approval,direct,2024-07-23 16:29:10.124 Z,6425abb6-602a-436b-a508-31a6168783ef,450,46,20700,false,2024-10-09 20:40:47.584 Z
9bf23aba-65c3-4dec-9b8a-98fbcb0c22c5,c2a19669-a5ed-4628-8125-f9775a6c57b3,pending_approval,direct,2024-07-25 16:24:40.630 Z,d27fda4c-1cc4-4b96-9718-3d2aa0bbb80a,4203,205,861615,false,2024-10-09 20:40:47.583 Z
7ab998db-4e91-4ff8-8f0a-dca81c4a5542,0e5a1302-04a3-457b-b181-6966b611d7ea,pending_approval,direct,2024-07-30 01:41:01.589 Z,794dcff9-2393-4dd9-a8aa-8733ad4c53cc,2056,114,234384,false,2024-10-09 20:40:47.567 Z
13b7b86a-aead-41a1-9a74-53baa3a69307,0d671f16-cea6-413d-991c-a15dcb501fa9,pending_approval,direct,2024-08-07 22:11:20.450 Z,8356d5f8-6ccf-4795-b6ea-3b685fa51a29,8125,371,3014375,false,2024-10-09 20:40:47.581 Z
340a8798-494b-435e-8a05-d8197bf4a57c,768bf170-bcff-4fde-b97a-20cadfedfd6b,closed_paid,forward_contract,2024-07-23 22:43:45.896 Z,d9e64889-d31d-4675-b1c1-5e24cea75363,3980,196,780080,false,2024-10-09 20:40:47.581 Z
0d2456f8-3019-4fe0-bd6f-42cc7dc74da6,93b3a960-67e8-41c6-86aa-b25e11083fee,closed_paid,direct,2024-07-16 18:14:33.854 Z,cdaf7e4a-909b-495c-be2a-7d1c393a7f20,7207,332,2392724,false,2024-10-09 20:40:47.565 Z
297f82ff-22e3-4436-a71c-9ecdaa22df83,d52ac067-7ce0-4601-ad1f-b7821f6e2f0e,pending_approval,direct,2024-08-24 01:28:41.463 Z,0d92e8cf-5105-46de-8351-6331473cf52d,468,47,21996,false,2024-10-09 20:40:47.570 Z
68fb1d90-a9fa-47f3-a8b6-edc28aba88d0,2439451b-054b-471d-aeba-9bde3cb302bd,pending_approval,direct,2024-08-15 13:48:52.984 Z,25ff8c9e-3a58-476b-b3e3-7450973640c0,3009,155,466395,false,2024-10-09 20:40:47.566 Z
f1ad4afb-21a7-4af8-b39d-1876f2814195,33795ecb-f3ba-435a-bb9c-200abf40e8a4,pending_approval,direct,2024-08-27 01:43:24.834 Z,c43f5987-6b45-4c7b-a29f-889211a7b24c,1808,104,188032,false,2024-10-09 20:40:47.581 Z
71a12af7-53b0-4786-af66-e2252d6fe542,fe977166-f066-4e2b-bc5a-df959c76e0c0,pending_approval,direct,2024-07-29 15:56:04.523 Z,b0db53fb-5179-4fce-a951-8c9dbae21778,5569,263,1464647,false,2024-10-09 20:40:47.585 Z
1a2d4a05-800b-4f1a-a758-504dc0967583,b7687357-8db9-4b66-8a38-593f5809347d,bid_accepted,forward_contract,2024-10-01 18:50:37.575 Z,6cf52bdb-6172-4db9-9bd0-3fd594c64958,9163,415,3802645,false,2024-10-09 20:40:47.586 Z
3b3a845d-cbc3-433c-9dba-f2da9a16c532,1437426b-7210-4c7d-abef-83504fe68a94,cancelled,direct,2024-07-16 16:33:56.872 Z,067bf3af-98be-469f-a350-39cb96c49988,1189,78,92742,false,2024-10-09 20:40:47.581 Z
91646bb1-d674-4640-b340-641bc2d6de62,8c51997b-57af-4b39-b6cf-7303306ee8fb,expired,direct,2024-07-19 14:15:16.435 Z,2384a4c7-bf79-469c-a978-e48e689179a4,4847,232,1124504,false,2024-10-09 20:40:47.563 Z
17c6c0b1-ba7a-4409-8d12-a9095eea8c97,bd380052-6d35-4c79-ac95-54a1395a8650,expired,direct,2024-08-20 19:56:20.663 Z,58ac33d2-3e62-41f4-8d8b-676d17fc9b23,2139,118,252402,false,2024-10-09 20:40:47.585 Z
3e72dca4-2cc5-41a4-a908-cba436c89406,781ef08b-4c07-4975-9aa5-df4abe9d3b53,pending_approval,direct,2024-08-08 18:10:01.781 Z,869856e3-fac7-45dc-892b-8ca57504efd3,6826,316,2157016,false,2024-10-09 20:40:47.518 Z
6f211fd1-bf3e-4efd-a033-7b33581cfc8d,83b18675-d9b2-4bbd-908f-6b74450cfcdd,bid_accepted,direct,2024-09-30 23:16:54.459 Z,98c6575f-f1fd-4af7-851c-ae6926225d39,1852,106,196312,false,2024-10-09 20:40:47.586 Z
8a10de60-5dff-4284-af6f-0537219d3de2,c5d092f5-61b7-41fa-869d-5a4481066c44,cancelled,direct,2024-07-16 19:57:38.834 Z,b011785f-5053-48c5-a46f-24bc581e5b9b,2196,120,263520,false,2024-10-09 20:40:47.579 Z
43a92fe5-2d61-4600-9ad2-baec39016dac,6b391d3b-8a32-4f4a-8231-1fb933328522,bid_accepted,direct,2024-10-09 19:41:06.854 Z,d262080e-322c-44e6-b175-ac65b4886718,7465,343,2560495,false,2024-10-09 20:40:47.587 Z
b0db581e-6f0d-4a00-a3ff-ff48147445da,aadf1cac-872c-4bb4-a529-0d3f0dbf0dd7,expired,direct,2024-08-08 19:32:39.968 Z,1f05207d-4055-4d63-a00c-7df76bd15e51,1808,104,188032,false,2024-10-09 20:40:47.585 Z
b2b113c1-d6f4-4daa-94a1-bd314fbbf212,ee1e4cf7-e64b-4370-bb79-aa179ec31674,closed_paid,forward_contract,2024-08-20 20:13:40.606 Z,d5f2485d-fac0-4338-a289-441fc5816296,5119,244,1249036,false,2024-10-09 20:40:47.565 Z
6b5b61f6-4331-4809-9e54-63d32dc0a2c3,dc46c07d-93b7-47e4-8759-9b672d1abad3,pending_approval,direct,2024-07-15 22:56:20.201 Z,64eeb0af-ddcf-4214-96c7-925481f00950,4440,215,954600,false,2024-10-09 20:40:47.577 Z
0364dbde-6216-415d-b25a-544b3a4bfbd3,338d3df0-3d3b-4ec0-b850-e306be0ffaff,cancelled,direct,2024-08-21 15:35:44.367 Z,b2522270-10e1-41c3-b546-568a7f95e527,793,61,48373,false,2024-10-09 20:40:47.582 Z
4f7aaf0b-e25c-46c6-96ff-f3b2c7395ea5,8237e110-02dd-4248-a179-76d167df1d3f,expired,direct,2024-08-26 15:50:01.847 Z,9c10635a-b701-4da0-b717-1c5eff64704b,2629,139,365431,false,2024-10-09 20:40:47.586 Z
fe7d437f-9dba-4e2c-a369-80c0ffb3d3a5,d01d5e93-1ae5-4ec8-a8bf-b5d5b751f865,cancelled,direct,2024-07-14 18:21:24.412 Z,4077c651-89fc-4d27-8c4d-612c66870f9e,8967,407,3649569,false,2024-10-09 20:40:47.524 Z
069d281e-65fe-4422-b4b0-61f93666be5a,2f58d83d-0336-4807-9ac4-ee9cfb3a7560,pending_approval,direct,2024-08-08 15:13:46.217 Z,67dda086-6196-4294-8ca4-bb621fae4cd1,9529,431,4106999,false,2024-10-09 20:40:47.583 Z
9773702f-75ef-440d-8ba8-8db62209a45d,903b2019-8db0-4b79-878f-234be32ddd30,pending_approval,direct,2024-08-27 17:07:06.350 Z,3b8f3116-7631-46d5-a9c3-5a1318f6e308,7252,334,2422168,false,2024-10-09 20:40:47.584 Z
5189a59f-7881-450e-8a77-75519fecc911,281d4fb8-5a56-42a6-95fe-d0cd20ac3f30,expired,direct,2024-08-21 21:51:56.125 Z,3cc87e7e-7a5b-47a2-82a3-05d9030d6035,2088,116,242208,false,2024-10-09 20:40:47.585 Z
bf6585b1-265a-4b7c-bee3-687386535bc7,c688913c-b4c2-4136-8d31-326f542070c8,expired,direct,2024-08-22 00:01:49.978 Z,d84339b8-52aa-48d5-8372-7cd1a7c453ec,6275,293,1838575,false,2024-10-09 20:40:47.585 Z
4b4e2019-d86f-4848-aa69-337ddc69c985,5c8874d8-120b-45df-a6ce-82f854e8e3cc,pending_approval,direct,2024-08-23 21:24:42.238 Z,ea3692e5-7f65-4a84-8e20-ddff5df228be,2751,144,396144,false,2024-10-09 20:40:47.584 Z
6968bcab-94b4-4465-8c9e-9d9e1fea07ec,1761eb91-6b8d-43f0-9e9b-ffe67f862499,bid_accepted,direct,2024-09-30 12:34:14.066 Z,b5a67bc7-a04f-4945-8120-5b62a6f1decd,4461,216,963576,false,2024-10-09 20:40:47.586 Z
9dbac8ad-4707-4d74-9c80-f4b8477169cd,bbba46ca-a602-4650-844a-a2653fb27889,cancelled,direct,2024-07-29 18:00:20.075 Z,4d386f99-d1b9-47ca-8280-a3808747279c,1233,80,98640,false,2024-10-09 20:40:47.585 Z
98c11c65-3c96-4ea3-a424-7adbe0a9bca4,9b5813c1-a68d-43c8-a885-6cb602c00fc3,pending_approval,direct,2024-08-21 21:46:10.168 Z,747786d2-b48a-4496-8483-c6cdb1d52b26,8023,367,2944441,false,2024-10-09 20:40:47.552 Z
967b2563-2300-484c-a996-c3840c15f84c,12b474f0-9dc6-45c7-8165-65a9eecbfd2c,pending_approval,direct,2024-08-13 19:38:16.708 Z,f683f47f-4933-443f-9bbd-f48d35623783,9188,416,3822208,false,2024-10-09 20:40:47.583 Z
b25e9458-7e66-4f20-9a29-2d75611589ca,07e3099d-3b05-4d23-a651-d6866dfb75d6,bid_accepted,forward_contract,2024-07-30 15:22:18.337 Z,1f2b8873-80af-4fd2-b1cf-e22ee684d697,5416,257,1391912,false,2024-10-09 20:40:47.566 Z
88a65673-5531-4273-9fd0-0ab099dada4e,4f678ad9-14ad-42c1-a867-244d92bc87c4,closed_paid,forward_contract,2024-07-17 23:19:16.573 Z,6cc161e8-7a2e-4eaf-bacd-287d6c409cf7,681,56,38136,false,2024-10-09 20:40:47.573 Z
5578e5ff-71b0-4ca4-8b38-631d2b5e7f4c,b959179a-b105-4c9a-aa8e-856e5c9da3dd,pending_approval,direct,2024-07-17 11:57:14.960 Z,d3299fcd-dc47-4969-bc9a-a6b7fb1f476b,8554,389,3327506,false,2024-10-09 20:40:47.576 Z
cf88dcd3-3b91-4c8f-8754-905b02a8f10f,aa9d8e1d-76af-4f91-bdfd-640bf14e2c7f,cancelled,direct,2024-08-01 16:07:12.971 Z,2ca3f29c-8fd4-4b0f-a3e8-3f076eab913c,7348,338,2483624,false,2024-10-09 20:40:47.581 Z
48f8d246-2427-45f7-877d-8d53311d4ec8,52184043-149a-4657-a5d6-e0f440de8c6f,cancelled,direct,2024-08-08 03:30:14.259 Z,a89c1488-aa7c-424b-9ac9-62a89e44ce91,1638,97,158886,false,2024-10-09 20:40:47.582 Z
29e1c8c4-efd6-429f-aadd-d386e52bc358,008f9402-e29a-41fe-bdb8-c7f2b83999b0,expired,direct,2024-08-27 18:21:13.201 Z,0f94bb0b-8b9c-4f44-9234-01024fb0aa82,1390,86,119540,false,2024-10-09 20:40:47.586 Z
10462085-7826-4fc1-a066-fce021290884,fedffc9a-78fc-444f-aeb4-6af82b67380d,expired,direct,2024-08-26 15:50:08.531 Z,b00bbeb8-1357-45f8-909c-8d0b74f95cec,2497,133,332101,false,2024-10-09 20:40:47.586 Z
5f34c342-6d41-4f96-965c-aa6950b23d0f,4678bea6-4639-488f-99e0-4b1bebc07d07,expired,direct,2024-07-24 15:58:30.960 Z,8e862bd1-c279-4420-b051-6caf3dd94f93,7098,328,2328144,false,2024-10-09 20:40:47.583 Z
c2e2b516-21c6-4b69-8bec-f618a190bc3a,787dfd06-165c-40ab-9cc1-5178bf41d8b2,cancelled,direct,2024-08-05 18:59:37.071 Z,6d14e295-e1ac-4465-9395-57602f619e32,2462,132,324984,false,2024-10-09 20:40:47.585 Z
2154c263-ff56-4fb3-a94f-aeee243cc3ff,545cbfb5-56f6-4a88-a854-35c0b29f522c,cancelled,direct,2024-08-13 21:46:44.770 Z,b12d17e2-4f55-4261-8c22-dfd23d3f99ce,7395,340,2514300,false,2024-10-09 20:40:47.582 Z
e362dc38-12f9-4912-bba7-6c4f9e5774ec,f90527f7-6d20-4ef6-bee6-c3d30638b6ea,pending_approval,direct,2024-08-14 06:20:37.544 Z,db0f63fc-df5a-41c2-b1ae-1b0640294311,4008,197,789576,false,2024-10-09 20:40:47.581 Z
47fc2191-7ac5-497a-ad69-d058653e1531,8f11216c-f167-45d5-8346-8aee6d7f01bb,pending_approval,direct,2024-07-17 04:18:48.456 Z,58400081-d369-4758-9387-d3ecb6acf64b,9589,433,4152037,false,2024-10-09 20:40:47.575 Z
3dee3f3c-1145-4352-a483-ce13c0f6bc1c,0422258c-af7a-4a3b-a98e-e70df30dc6ab,pending_approval,direct,2024-08-16 00:14:53.331 Z,16a9427a-74c2-485c-b328-693ba3b50b85,779,60,46740,false,2024-10-09 20:40:47.582 Z
6a22793c-cd77-46bc-8c13-4160ce5bde6e,bb84932a-7d10-4b15-96d2-ed1c279fda5e,pending_approval,direct,2024-07-26 20:55:42.462 Z,81d58866-151b-46cd-8e6f-4d9650693036,1459,89,129851,false,2024-10-09 20:40:47.585 Z
e0bae0e9-7225-414c-add1-c9cf610c21ff,888d349f-ae63-4675-aeab-d393c3fc502c,pending_approval,direct,2024-07-18 20:06:11.673 Z,c55bfecb-95f4-4896-acb0-be4fc9d6d793,8979,407,3654453,false,2024-10-09 20:40:47.575 Z
53eb9221-2b06-4188-97e5-dc676304562b,85180eaa-3aca-4f78-871b-90b1bb9fa739,cancelled,direct,2024-08-22 14:28:03.821 Z,77fe7af5-4e04-4cc2-90a5-2adc9002b137,501,49,24549,false,2024-10-09 20:40:47.570 Z
e730eaa2-7bc0-466f-8532-2c4696c37b2f,fc3d5336-b4ba-4035-9c97-cc3ee41725fa,expired,direct,2024-08-23 13:58:16.685 Z,58b55e48-5dee-4b5e-8f01-c0a6b45f8acc,7768,356,2765408,false,2024-10-09 20:40:47.586 Z
405c6268-81fe-4d5a-ac2b-8d47ab7601be,79a42557-5f91-4601-95f5-ca7de72f6d1d,cancelled,direct,2024-07-17 11:27:14.756 Z,36c57c64-f3d6-4140-bd8c-ae93dd907d2c,5726,270,1546020,false,2024-10-09 20:40:47.576 Z
4fe58f1e-af17-4db1-8998-6292e959a851,59d47472-4166-4fdf-81f6-2f7532fa11ec,bid_accepted,direct,2024-08-23 18:41:38.344 Z,e38789c0-8d10-48ab-91b5-ccd24d07e41f,6217,290,1802930,false,2024-10-09 20:40:47.569 Z
7d9fdb60-f60c-4ead-8fee-74d2c53412a4,21e7dd2b-badc-4240-8bfb-2cf2141a249b,cancelled,direct,2024-07-16 07:14:19.386 Z,03ca7b15-d832-4470-9040-7eed63de9ee9,9969,449,4476081,false,2024-10-09 20:40:47.580 Z
d7929246-5ee0-410a-ae38-28a89a176f8c,21aa090b-4b1d-481e-abb4-8e9cc7144b69,cancelled,forward_contract,2024-08-01 20:10:41.011 Z,8f4688c4-27c3-4136-b18d-6ffe271d0f2c,2272,124,281728,false,2024-10-09 20:40:47.576 Z
025b3be9-fd6d-4111-b5b4-00075e614c90,b21983ea-1ee2-4d75-9ec2-b14443120579,pending_approval,direct,2024-08-02 17:54:18.204 Z,0fd1c25b-bddd-459c-9470-a687a10f20c0,9340,423,3950820,false,2024-10-09 20:40:47.584 Z
e7e4fee5-f3bb-42a6-936f-dcc491758ec4,e294a866-8089-4fd1-8dd9-18a835219827,bid_accepted,forward_contract,2024-08-13 02:53:48.678 Z,ec535ec8-dc54-470b-b205-9657600149a0,5431,257,1395767,false,2024-10-09 20:40:47.583 Z
0a6a9879-6c29-4728-8acf-3aa1bfdf2c10,b3aff33f-62fc-473d-ab68-828ccf41f814,cancelled,direct,2024-08-16 15:39:30.559 Z,14135138-3baa-4a1b-9f32-07896a8c8ca2,2136,118,252048,false,2024-10-09 20:40:47.585 Z
30265929-8750-43db-bbf6-691160db660a,e84cf0fc-1ec4-4926-ab8f-7f5fefb13341,cancelled,forward_contract,2024-07-26 20:38:17.055 Z,bd671161-34e8-4981-b7a8-a3a42bbac418,6562,305,2001410,false,2024-10-09 20:40:47.585 Z
c2b0eef4-09a9-4429-87a8-c8a87adb5e4b,50bca2a8-ed15-4df2-8e30-2b75da0840fd,pending_approval,direct,2024-08-22 22:53:17.626 Z,f01687bb-925f-4097-876f-8f0083a0c7e3,9644,435,4195140,false,2024-10-09 20:40:47.583 Z
7e7977b2-727a-463b-bbb3-be08b1da0519,62c8e669-8028-477d-9ba9-7eddd7567388,pending_approval,direct,2024-08-09 01:32:12.550 Z,6ad4b2a1-81f4-40ac-85bc-46332d5238e3,4613,223,1028699,false,2024-10-09 20:40:47.536 Z
5111d567-7ff6-4d21-85b6-0b883fd2dc14,7682966f-ee06-4426-824b-512b75f16924,bid_accepted,direct,2024-08-09 16:14:57.723 Z,be234f1d-04c7-4484-970c-584e2965fc70,1359,85,115515,false,2024-10-09 20:40:47.582 Z
07ac8f48-854d-4b76-9bdb-0eb38647292d,9efd46f9-5572-4b34-96f2-0b30e695abd9,cancelled,forward_contract,2024-07-29 20:28:41.467 Z,ff397b46-3bf8-4ba0-8bbb-8f8a8a6ee986,6961,322,2241442,false,2024-10-09 20:40:47.522 Z
4780fe99-03fb-485c-97a1-eeaaccc6051d,5faaf1eb-6822-40e9-ad8c-3c4ec4485dd2,cancelled,direct,2024-07-22 18:19:11.228 Z,b03f7c06-b0d1-4669-a040-52f784d7b6aa,9886,446,4409156,false,2024-10-09 20:40:47.571 Z
bb61c91c-8c81-436b-a24c-178873ec2d7b,cec7b7f0-f998-4074-94c8-d46b3f81477b,bid_accepted,direct,2024-08-18 20:38:41.856 Z,121900fa-61ee-4dd1-af31-b9e5b2673578,3335,169,563615,false,2024-10-09 20:40:47.519 Z
769adb6a-8ba9-47e6-8dbc-faf64969bc81,5fe00787-6ce9-4b25-b250-7c37ccc49f96,cancelled,direct,2024-07-26 00:21:51.062 Z,e94509b8-07c2-44fa-ad23-d5981ac04a4c,8597,391,3361427,false,2024-10-09 20:40:47.584 Z
c343a290-73f8-4173-a431-adf96df25f9c,faca2a68-942a-4836-a5e2-654474970982,bid_accepted,direct,2024-08-20 17:15:47.560 Z,7ec6dfa2-02c7-4725-af72-982cd5819dd1,1294,82,106108,false,2024-10-09 20:40:47.582 Z
32aa9e2e-0af6-4bdf-864f-07f0a52d30aa,97445317-3edf-4b08-81b9-0176f372eacb,closed_paid,direct,2024-07-30 16:16:19.487 Z,f517d619-5d5d-4fdd-a48b-d6e2f9f1094a,6322,295,1864990,false,2024-10-09 20:40:47.578 Z
3438a8d0-fe18-442c-89d1-c3a8b1dbbbe1,21dec779-ce1e-4581-b7e6-a4a6181c4859,expired,direct,2024-07-24 14:05:01.930 Z,5d83e99d-64c6-4110-a73f-18d3e3996f93,9383,424,3978392,false,2024-10-09 20:40:47.586 Z
f430e132-b0a5-412e-b25a-2c08fbbc6a24,a9e5107b-409d-46f3-85a2-2afd1c00bf64,pending_approval,direct,2024-08-21 14:25:36.224 Z,f3906b34-b133-4f87-a38c-c61331acbb07,7431,342,2541402,false,2024-10-09 20:40:47.581 Z
1c3538ed-fee1-43ef-aa35-98ca2611e341,8f094b63-9a59-43bf-a507-7fad6f815d10,cancelled,direct,2024-08-01 21:55:48.577 Z,e634d6dc-6d32-4943-85ec-7bd7eded6e41,4621,223,1030483,false,2024-10-09 20:40:47.581 Z
4b32946e-a489-4755-9382-907a499f50f3,1f4c5a81-4cb7-424b-a363-e9143eaae72d,pending_approval,direct,2024-08-07 17:52:09.100 Z,a417e234-e5ad-4e53-bb35-26c6df42e95b,829,62,51398,false,2024-10-09 20:40:47.536 Z
8eb5cf0a-a431-4e4c-854a-ecbaae5a5135,d23c626f-432a-45ef-9e37-36e1c79f4adf,expired,direct,2024-08-21 21:39:44.868 Z,44394b2e-b48e-495a-b3a6-2e8a1e129962,6603,307,2027121,false,2024-10-09 20:40:47.585 Z
18092c1a-92bc-4d95-b7b9-8cb894283563,a0d32d08-5511-40e2-90bb-2da1934cdb80,pending_approval,direct,2024-07-23 20:27:59.395 Z,d14fa089-1c0e-42db-beaa-e5da3b677144,823,62,51026,false,2024-10-09 20:40:47.586 Z
61b58468-536d-4dbd-b54d-9c8cc30f6f9b,a9f97774-a37e-4cce-b3b4-525ba23f72da,cancelled,direct,2024-09-26 20:14:51.781 Z,ecbd217b-d5d0-41c6-af13-b13ad026cdd1,4851,233,1130283,false,2024-10-09 20:40:47.586 Z
c16db3d2-460f-4e99-9ab1-32e58759057b,6dfa6b93-da32-4716-836b-5e1c4099e742,cancelled,direct,2024-07-27 05:18:14.883 Z,09943f59-ae1c-47b7-a57e-470b88b21558,3444,173,595812,false,2024-10-09 20:40:47.585 Z
91a1dd20-360e-4328-b01b-46b25e78bc5f,a7732d70-782d-4228-9d25-5427a7c47aaa,cancelled,direct,2024-07-29 14:19:09.164 Z,d598178a-875a-41a6-a7b9-5ea4ac797039,9073,411,3729003,false,2024-10-09 20:40:47.585 Z
3746394d-f84d-4ad9-8b18-2cb63fc2289c,f681f5e4-dcaa-4dbe-bc9e-061bd5e4afd6,pending_approval,direct,2024-07-27 02:06:14.060 Z,e3ca5726-ef99-44b8-9d53-8843b4aaa035,6446,300,1933800,false,2024-10-09 20:40:47.575 Z
cc824abf-603a-4683-a1b9-351ec5ee28af,101d38a6-3a10-4477-988a-95d9fa07d4d6,cancelled,direct,2024-07-18 17:26:18.995 Z,89df0c82-b6c6-41b5-84d4-5bde9ee06793,8398,383,3216434,false,2024-10-09 20:40:47.581 Z
acba7f15-4bd1-4326-8cfd-e18d5134f752,0afa8562-0478-410e-9a15-5e549d9086fd,closed_paid,direct,2024-07-19 19:12:06.087 Z,297e9ee1-e72e-4d93-b06f-8c7ce8bde49d,9093,412,3746316,false,2024-10-09 20:40:47.582 Z
14f288e6-2ccd-4c15-9323-bd8e07bb38c9,14651d78-793c-4839-9703-ee2ff0136cd3,pending_approval,direct,2024-08-23 20:16:46.254 Z,42099900-08ad-4ec8-89ce-f7c607f5080f,3568,178,635104,false,2024-10-09 20:40:47.577 Z
e3b14819-62d9-498e-9bad-9b1b5fd6413b,6f5d042a-ff3d-4044-9219-9a9b5c1f3bc7,cancelled,direct,2024-07-29 22:34:37.725 Z,cf2f83e0-c61d-4445-bf9c-e36023c70453,3550,178,631900,false,2024-10-09 20:40:47.566 Z
819b4c4e-a5c1-4559-a357-ca043d872b6c,1835c0da-4cc2-442f-8e11-8055ddb3d45c,bid_accepted,direct,2024-10-08 18:10:24.081 Z,a4bab9df-1165-49b0-b62f-ae87b3d11009,1741,101,175841,false,2024-10-11 17:59:37.362 Z
63e79c1c-33d0-4eac-be00-a9a581b23fcb,9d340a00-7562-46d6-9354-a83293304962,expired,direct,2024-09-27 17:56:44.645 Z,3862c664-52df-453d-b3bf-22ead102c72a,6134,287,1760458,false,2024-10-11 17:59:37.360 Z
e56059c5-e48a-4657-9038-ab50d0285379,54ded8c7-12f0-4dfc-9edc-94bc95da4b26,expired,direct,2024-08-14 21:14:56.695 Z,248799b9-102e-4226-8142-987c21ef33f1,3481,175,609175,false,2024-10-09 20:40:47.583 Z
a9d11ff8-9c77-4b91-b8ed-f7635c4e1385,335df2ee-afa1-40a4-828c-4033b0ef60fa,pending_approval,direct,2024-07-24 19:02:09.267 Z,3088df5c-1c5b-4629-9ab1-c3924ee29f23,3035,156,473460,false,2024-10-09 20:40:47.583 Z
568bcf80-8607-4956-a5cf-636a52e976ef,9b24cf3b-1d5f-4a78-9c71-a9a5088d146d,cancelled,forward_contract,2024-08-08 22:18:15.748 Z,2d458350-d4ef-4bf3-bf51-52a50ccfe8f0,955,68,64940,false,2024-10-09 20:40:47.566 Z
0c75011d-708b-4123-9caa-daa0e6846264,789fda48-440e-4918-9107-3828f4f9a9a8,pending_approval,direct,2024-08-23 01:28:04.204 Z,e92ad639-7ecc-4a3e-a184-c797738a39f7,1875,107,200625,false,2024-10-09 20:40:47.584 Z
81c27c51-f80a-4d56-9070-705003655795,3c6e444b-a020-4dc0-8837-4355ff0f62b2,closed_paid,direct,2024-07-17 00:45:39.012 Z,ff6d945a-775b-4f43-a0fd-39fccb62950b,5955,279,1661445,false,2024-10-09 20:40:47.583 Z
4ffe1963-ea33-4543-9a5a-a2963f007d09,61e1b2cf-b19f-43c4-9cb9-7284f4c198e8,pending_approval,direct,2024-08-07 02:25:12.015 Z,61ee2c89-c694-44a5-84b8-63c770c16e30,2322,126,292572,false,2024-10-09 20:40:47.584 Z
e37d2676-8e88-486c-9d28-54538596a11c,7b61b915-d4be-460f-afd3-9f278ad5309b,pending_approval,direct,2024-08-02 18:19:46.964 Z,9e548d14-052c-4c83-b1ea-43fe4bbf7c75,8614,392,3376688,false,2024-10-09 20:40:47.584 Z
9331bfa6-20be-4946-b7b1-d73a371ac406,162f060d-ef53-4b07-b6e3-394882d05ca9,cancelled,direct,2024-08-23 01:00:25.685 Z,8b76b712-d34b-45dc-a151-fca445ab374d,6435,300,1930500,false,2024-10-09 20:40:47.583 Z
